timestamp,duration,log10_resp
2015-11-04 02:48:11,690,2.838849091
2015-11-04 02:48:12,1916,3.282395505
2015-11-04 02:48:13,291,2.463892989
2015-11-04 02:48:14,486,2.686636269
2015-11-04 02:48:15,386,2.586587305
2015-11-04 02:48:16,666,2.823474229
2015-11-04 02:48:17,422,2.625312451
2015-11-04 02:48:18,302,2.480006943
2015-11-04 02:48:19,522,2.717670503
2015-11-04 02:48:20,400,2.602059991
2015-11-04 02:48:21,276,2.440909082
2015-11-04 02:48:22,1185,3.07371835
2015-11-04 02:48:23,335,2.525044807
2015-11-04 02:48:24,1401,3.146438135
2015-11-04 02:48:25,1050,3.021189299
2015-11-04 02:48:26,258,2.411619706
2015-11-04 02:48:27,405,2.607455023
2015-11-04 02:48:28,315,2.498310554
2015-11-04 02:48:29,332,2.521138084
2015-11-04 02:48:30,358,2.553883027
2015-11-04 02:48:31,378,2.5774918
2015-11-04 02:48:32,2015,3.304275051
2015-11-04 02:48:33,1440,3.158362492
2015-11-04 02:48:34,420,2.62324929
2015-11-04 02:48:35,323,2.509202522
2015-11-04 02:48:36,367,2.564666064
2015-11-04 02:48:37,429,2.632457292
2015-11-04 02:48:38,629,2.798650645
2015-11-04 02:48:39,1095,3.039414119
2015-11-04 02:48:40,481,2.682145076
2015-11-04 02:48:41,911,2.959518377
2015-11-04 02:48:42,368,2.565847819
2015-11-04 02:48:43,928,2.967547976
2015-11-04 02:48:44,388,2.588831726
2015-11-04 02:48:45,767,2.884795364
2015-11-04 02:48:46,291,2.463892989
2015-11-04 02:48:47,405,2.607455023
2015-11-04 02:48:48,2135,3.329397879
2015-11-04 02:48:49,1162,3.065206128
2015-11-04 02:48:50,1023,3.009875634
2015-11-04 02:48:51,656,2.816903839
2015-11-04 02:48:52,364,2.561101384
2015-11-04 02:48:53,1238,3.092720645
2015-11-04 02:48:54,1575,3.197280558
2015-11-04 02:48:55,1748,3.242541428
2015-11-04 02:48:56,1264,3.101747074
2015-11-04 02:48:57,352,2.546542664
2015-11-04 02:48:58,744,2.871572936
2015-11-04 02:48:59,1823,3.260786669
2015-11-04 02:49:00,605,2.781755375
2015-11-04 02:49:01,1720,3.235528447
2015-11-04 02:49:02,446,2.649334859
2015-11-04 02:49:03,310,2.491361694
2015-11-04 02:49:04,398,2.599883072
2015-11-04 02:49:05,294,2.46834733
2015-11-04 02:49:06,280,2.447158031
2015-11-04 02:49:07,1734,3.239049093
2015-11-04 02:49:08,1596,3.203032887
2015-11-04 02:49:09,320,2.505149978
2015-11-04 02:49:10,1035,3.01494035
2015-11-04 02:49:11,970,2.986771734
2015-11-04 02:49:12,349,2.542825427
2015-11-04 02:49:13,430,2.633468456
2015-11-04 02:49:14,381,2.580924976
2015-11-04 02:49:15,330,2.51851394
2015-11-04 02:49:16,303,2.481442629
2015-11-04 02:49:17,504,2.702430536
2015-11-04 02:49:18,1183,3.072984745
2015-11-04 02:49:19,327,2.514547753
2015-11-04 02:49:20,457,2.6599162
2015-11-04 02:49:21,367,2.564666064
2015-11-04 02:49:22,2088,3.319730494
2015-11-04 02:49:23,1235,3.091666958
2015-11-04 02:49:24,274,2.437750563
2015-11-04 02:49:25,1571,3.196176185
2015-11-04 02:49:26,422,2.625312451
2015-11-04 02:49:27,1607,3.206015877
2015-11-04 02:49:28,445,2.648360011
2015-11-04 02:49:29,295,2.469822016
2015-11-04 02:49:30,1541,3.187802639
2015-11-04 02:49:31,2000,3.301029996
2015-11-04 02:49:32,327,2.514547753
2015-11-04 02:49:33,1096,3.039810554
2015-11-04 02:49:34,1100,3.041392685
2015-11-04 02:49:35,659,2.818885415
2015-11-04 02:49:36,660,2.819543936
2015-11-04 02:49:37,385,2.58546073
2015-11-04 02:49:38,609,2.784617293
2015-11-04 02:49:39,341,2.532754379
2015-11-04 02:49:40,406,2.608526034
2015-11-04 02:49:41,438,2.641474111
2015-11-04 02:49:42,448,2.651278014
2015-11-04 02:49:43,303,2.481442629
2015-11-04 02:49:44,542,2.733999287
2015-11-04 02:49:45,1304,3.115277591
2015-11-04 02:49:46,520,2.716003344
2015-11-04 02:49:47,1733,3.238798563
2015-11-04 02:49:48,301,2.478566496
2015-11-04 02:49:49,1361,3.133858125
2015-11-04 02:49:53,326,2.5132176
2015-11-04 02:49:53,296,2.471291711
2015-11-04 02:49:54,470,2.672097858
2015-11-04 02:49:55,698,2.843855423
2015-11-04 02:49:56,291,2.463892989
2015-11-04 02:49:57,303,2.481442629
2015-11-04 02:49:58,1908,3.28057837
2015-11-04 02:49:59,1800,3.255272505
2015-11-04 02:50:01,1000408,6.000177156
2015-11-04 02:50:02,456,2.658964843
2015-11-04 02:50:03,366,2.563481085
2015-11-04 02:50:04,293,2.46686762
2015-11-04 02:50:05,578,2.761927838
2015-11-04 02:50:06,452,2.655138435
2015-11-04 02:50:07,305,2.484299839
2015-11-04 02:50:08,1790,3.252853031
2015-11-04 02:50:09,306,2.485721427
2015-11-04 02:50:10,459,2.661812686
2015-11-04 02:50:11,358,2.553883027
2015-11-04 02:50:12,1309,3.116939647
2015-11-04 02:50:13,1987,3.298197867
2015-11-04 02:50:14,277,2.442479769
2015-11-04 02:50:15,966,2.984977126
2015-11-04 02:50:16,741,2.869818208
2015-11-04 02:50:17,572,2.757396029
2015-11-04 02:50:18,335,2.525044807
2015-11-04 02:50:19,360,2.556302501
2015-11-04 02:50:20,338,2.5289167
2015-11-04 02:50:21,745,2.872156273
2015-11-04 02:50:22,286,2.456366033
2015-11-04 02:50:23,1342,3.127752516
2015-11-04 02:50:24,394,2.595496222
2015-11-04 02:50:25,314,2.496929648
2015-11-04 02:50:26,1112,3.046104787
2015-11-04 02:50:27,323,2.509202522
2015-11-04 02:50:28,1815,3.258876629
2015-11-04 02:50:29,324,2.51054501
2015-11-04 02:50:30,1366,3.135450699
2015-11-04 02:50:31,1379,3.139564266
2015-11-04 02:50:32,653,2.814913181
2015-11-04 02:50:33,337,2.527629901
2015-11-04 02:50:34,300,2.477121255
2015-11-04 02:50:35,369,2.567026366
2015-11-04 02:50:36,374,2.572871602
2015-11-04 02:50:37,331,2.519827994
2015-11-04 02:50:38,296,2.471291711
2015-11-04 02:50:39,508,2.705863712
2015-11-04 02:50:40,273,2.436162647
2015-11-04 02:50:41,294,2.46834733
2015-11-04 02:50:42,298,2.474216264
2015-11-04 02:50:43,1298,3.113274693
2015-11-04 02:50:44,412,2.614897216
2015-11-04 02:50:45,337,2.527629901
2015-11-04 02:50:46,462,2.664641976
2015-11-04 02:50:47,290,2.462397998
2015-11-04 02:50:48,2182,3.338854746
2015-11-04 02:50:49,1544,3.188647296
2015-11-04 02:50:50,3526,3.547282308
2015-11-04 02:50:51,1412,3.149834697
2015-11-04 02:50:52,334,2.523746467
2015-11-04 02:50:53,293,2.46686762
2015-11-04 02:50:54,434,2.63748973
2015-11-04 02:50:55,307,2.487138376
2015-11-04 02:50:56,404,2.606381365
2015-11-04 02:50:57,1066,3.027757205
2015-11-04 02:50:58,458,2.660865478
2015-11-04 02:50:59,362,2.558708571
2015-11-04 02:51:00,584,2.766412847
2015-11-04 02:51:01,337,2.527629901
2015-11-04 02:51:02,2261,3.354300562
2015-11-04 02:51:03,583,2.765668555
2015-11-04 02:51:04,1202,3.079904468
2015-11-04 02:51:05,1138,3.056142262
2015-11-04 02:51:06,397,2.598790507
2015-11-04 02:51:07,364,2.561101384
2015-11-04 02:51:08,279,2.445604203
2015-11-04 02:51:09,307,2.487138376
2015-11-04 02:51:10,2140,3.330413773
2015-11-04 02:51:11,747,2.873320602
2015-11-04 02:51:12,295,2.469822016
2015-11-04 02:51:13,2171,3.336659824
2015-11-04 02:51:14,579,2.762678564
2015-11-04 02:51:15,332,2.521138084
2015-11-04 02:51:16,317,2.501059262
2015-11-04 02:51:17,367,2.564666064
2015-11-04 02:51:18,381,2.580924976
2015-11-04 02:51:19,1379,3.139564266
2015-11-04 02:51:20,319,2.503790683
2015-11-04 02:51:21,633,2.80140371
2015-11-04 02:51:22,811,2.909020854
2015-11-04 02:51:23,298,2.474216264
2015-11-04 02:51:24,568,2.754348336
2015-11-04 02:51:25,339,2.530199698
2015-11-04 02:51:26,544,2.7355989
2015-11-04 02:51:27,1741,3.240798771
2015-11-04 02:51:28,1713,3.233757363
2015-11-04 02:51:29,290,2.462397998
2015-11-04 02:51:30,371,2.56937391
2015-11-04 02:51:31,283,2.451786436
2015-11-04 02:51:32,401,2.603144373
2015-11-04 02:51:33,1314,3.118595365
2015-11-04 02:51:34,378,2.5774918
2015-11-04 02:51:35,544,2.7355989
2015-11-04 02:51:36,458,2.660865478
2015-11-04 02:51:37,1143,3.05804623
2015-11-04 02:51:38,359,2.555094449
2015-11-04 02:51:39,1813,3.258397804
2015-11-04 02:51:40,330,2.51851394
2015-11-04 02:51:41,357,2.552668216
2015-11-04 02:51:42,1617,3.20871002
2015-11-04 02:51:43,1893,3.277150614
2015-11-04 02:51:44,494,2.693726949
2015-11-04 02:51:45,592,2.772321707
2015-11-04 02:51:46,338,2.5289167
2015-11-04 02:51:47,493,2.692846919
2015-11-04 02:51:48,291,2.463892989
2015-11-04 02:51:49,353,2.547774705
2015-11-04 02:51:50,496,2.695481677
2015-11-04 02:51:51,1007,3.003029471
2015-11-04 02:51:52,1313,3.118264726
2015-11-04 02:51:53,418,2.621176282
2015-11-04 02:51:54,294,2.46834733
2015-11-04 02:51:55,332,2.521138084
2015-11-04 02:51:56,300,2.477121255
2015-11-04 02:51:57,407,2.609594409
2015-11-04 02:51:58,321,2.506505032
2015-11-04 02:51:59,1732,3.238547888
2015-11-04 02:52:00,1127,3.051923916
2015-11-04 02:52:01,378,2.5774918
2015-11-04 02:52:02,1079,3.033021445
2015-11-04 02:52:03,388,2.588831726
2015-11-04 02:52:04,322,2.507855872
2015-11-04 02:52:05,312,2.494154594
2015-11-04 02:52:06,449,2.652246341
2015-11-04 02:52:07,331,2.519827994
2015-11-04 02:52:08,353,2.547774705
2015-11-04 02:52:09,316,2.499687083
2015-11-04 02:52:10,1088,3.036628895
2015-11-04 02:52:11,361,2.557507202
2015-11-04 02:52:12,2022,3.305781151
2015-11-04 02:52:13,1449,3.161068386
2015-11-04 02:52:14,1120,3.049218023
2015-11-04 02:52:15,316,2.499687083
2015-11-04 02:52:16,334,2.523746467
2015-11-04 02:52:17,389,2.589949601
2015-11-04 02:52:18,344,2.536558443
2015-11-04 02:52:19,552,2.741939078
2015-11-04 02:52:20,464,2.666517981
2015-11-04 02:52:21,290,2.462397998
2015-11-04 02:52:22,1479,3.169968174
2015-11-04 02:52:23,301,2.478566496
2015-11-04 02:52:24,1733,3.238798563
2015-11-04 02:52:25,295,2.469822016
2015-11-04 02:52:26,405,2.607455023
2015-11-04 02:52:27,335,2.525044807
2015-11-04 02:52:28,882,2.945468585
2015-11-04 02:52:29,1127,3.051923916
2015-11-04 02:52:30,404,2.606381365
2015-11-04 02:52:31,294,2.46834733
2015-11-04 02:52:32,311,2.492760389
2015-11-04 02:52:33,298,2.474216264
2015-11-04 02:52:34,1861,3.269746373
2015-11-04 02:52:35,1492,3.173768823
2015-11-04 02:52:36,291,2.463892989
2015-11-04 02:52:37,1110,3.045322979
2015-11-04 02:52:38,374,2.572871602
2015-11-04 02:52:39,1678,3.224791957
2015-11-04 02:52:40,405,2.607455023
2015-11-04 02:52:41,815,2.911157609
2015-11-04 02:52:42,929,2.968015714
2015-11-04 02:52:43,1887,3.2757719
2015-11-04 02:52:44,1813,3.258397804
2015-11-04 02:52:45,388,2.588831726
2015-11-04 02:52:46,328,2.515873844
2015-11-04 02:52:47,1792,3.253338005
2015-11-04 02:52:48,1695,3.229169703
2015-11-04 02:52:49,999,2.999565488
2015-11-04 02:52:50,269,2.42975228
2015-11-04 02:52:51,325,2.511883361
2015-11-04 02:52:52,601,2.778874472
2015-11-04 02:52:53,304,2.482873584
2015-11-04 02:52:54,469,2.671172843
2015-11-04 02:52:55,555,2.744292983
2015-11-04 02:52:56,2049,3.311541958
2015-11-04 02:52:57,326,2.5132176
2015-11-04 02:52:58,331,2.519827994
2015-11-04 02:52:59,1751,3.243286146
2015-11-04 02:53:00,407,2.609594409
2015-11-04 02:53:01,324,2.51054501
2015-11-04 02:53:02,482,2.683047038
2015-11-04 02:53:03,2023,3.305995883
2015-11-04 02:53:04,2284,3.3586961
2015-11-04 02:53:05,364,2.561101384
2015-11-04 02:53:06,333,2.522444234
2015-11-04 02:53:07,1125,3.051152522
2015-11-04 02:53:08,1481,3.170555059
2015-11-04 02:53:09,287,2.457881897
2015-11-04 02:53:10,1729,3.237794993
2015-11-04 02:53:11,1750,3.243038049
2015-11-04 02:53:12,608,2.783903579
2015-11-04 02:53:13,409,2.611723308
2015-11-04 02:53:14,820,2.913813852
2015-11-04 02:53:15,341,2.532754379
2015-11-04 02:53:16,1761,3.245759356
2015-11-04 02:53:17,1348,3.129689892
2015-11-04 02:53:18,1797,3.254548077
2015-11-04 02:53:19,574,2.758911892
2015-11-04 02:53:20,2261,3.354300562
2015-11-04 02:53:21,1571,3.196176185
2015-11-04 02:53:22,392,2.593286067
2015-11-04 02:53:23,1933,3.286231854
2015-11-04 02:53:24,2060,3.31386722
2015-11-04 02:53:25,1875,3.273001272
2015-11-04 02:53:26,341,2.532754379
2015-11-04 02:53:27,576,2.760422483
2015-11-04 02:53:28,500,2.698970004
2015-11-04 02:53:29,356,2.551449998
2015-11-04 02:53:30,2446,3.388456453
2015-11-04 02:53:31,469,2.671172843
2015-11-04 02:53:32,307,2.487138376
2015-11-04 02:53:33,1803,3.255995727
2015-11-04 02:53:34,449,2.652246341
2015-11-04 02:53:35,365,2.562292865
2015-11-04 02:53:36,1114,3.046885191
2015-11-04 02:53:37,1652,3.218010043
2015-11-04 02:53:38,1887,3.2757719
2015-11-04 02:53:39,1712,3.23350376
2015-11-04 02:53:40,306,2.485721427
2015-11-04 02:53:41,380,2.579783597
2015-11-04 02:53:42,329,2.517195898
2015-11-04 02:53:43,293,2.46686762
2015-11-04 02:53:44,309,2.489958479
2015-11-04 02:53:45,401,2.603144373
2015-11-04 02:53:46,1729,3.237794993
2015-11-04 02:53:47,393,2.59439255
2015-11-04 02:53:48,444,2.64738297
2015-11-04 02:53:49,303,2.481442629
2015-11-04 02:53:50,307,2.487138376
2015-11-04 02:53:51,353,2.547774705
2015-11-04 02:53:52,1950,3.290034611
2015-11-04 02:53:53,1816,3.259115844
2015-11-04 02:53:54,1842,3.265289626
2015-11-04 02:53:55,1709,3.232742063
2015-11-04 02:53:56,1613,3.207634367
2015-11-04 02:53:57,273,2.436162647
2015-11-04 02:53:58,1191,3.075911762
2015-11-04 02:53:59,423,2.626340367
2015-11-04 02:54:00,269,2.42975228
2015-11-04 02:54:01,372,2.57054294
2015-11-04 02:54:02,1163,3.065579715
2015-11-04 02:54:03,1312,3.117933835
2015-11-04 02:54:04,914,2.960946196
2015-11-04 02:54:05,302,2.480006943
2015-11-04 02:54:06,502,2.700703717
2015-11-04 02:54:07,366,2.563481085
2015-11-04 02:54:08,473,2.674861141
2015-11-04 02:54:09,332,2.521138084
2015-11-04 02:54:10,316,2.499687083
2015-11-04 02:54:11,352,2.546542664
2015-11-04 02:54:12,326,2.5132176
2015-11-04 02:54:13,341,2.532754379
2015-11-04 02:54:14,813,2.910090546
2015-11-04 02:54:15,1829,3.262213706
2015-11-04 02:54:16,768,2.88536122
2015-11-04 02:54:17,355,2.550228353
2015-11-04 02:54:18,1356,3.13225969
2015-11-04 02:54:19,1583,3.199480915
2015-11-04 02:54:20,377,2.57634135
2015-11-04 02:54:21,301,2.478566496
2015-11-04 02:54:22,418,2.621176282
2015-11-04 02:54:23,1472,3.16790781
2015-11-04 02:54:24,355,2.550228353
2015-11-04 02:54:25,1905,3.27989498
2015-11-04 02:54:26,449,2.652246341
2015-11-04 02:54:27,315,2.498310554
2015-11-04 02:54:28,291,2.463892989
2015-11-04 02:54:29,757,2.87909588
2015-11-04 02:54:30,597,2.775974331
2015-11-04 02:54:31,1176,3.070407322
2015-11-04 02:54:32,983,2.992553518
2015-11-04 02:54:33,458,2.660865478
2015-11-04 02:54:34,1979,3.296445794
2015-11-04 02:54:35,1806,3.256717746
2015-11-04 02:54:36,323,2.509202522
2015-11-04 02:54:37,300,2.477121255
2015-11-04 02:54:38,327,2.514547753
2015-11-04 02:54:39,404,2.606381365
2015-11-04 02:54:40,335,2.525044807
2015-11-04 02:54:41,383,2.583198774
2015-11-04 02:54:42,419,2.622214023
2015-11-04 02:54:43,319,2.503790683
2015-11-04 02:54:44,321,2.506505032
2015-11-04 02:54:45,326,2.5132176
2015-11-04 02:54:46,1152,3.061452479
2015-11-04 02:54:47,1896,3.277838333
2015-11-04 02:54:48,886,2.947433722
2015-11-04 02:54:49,289,2.460897843
2015-11-04 02:54:50,1474,3.168497484
2015-11-04 02:54:51,334,2.523746467
2015-11-04 02:54:52,1431,3.155639634
2015-11-04 02:54:53,2223,3.346939463
2015-11-04 02:54:54,1932,3.286007122
2015-11-04 02:54:55,357,2.552668216
2015-11-04 02:54:56,314,2.496929648
2015-11-04 02:54:57,1029,3.012415375
2015-11-04 02:54:58,1146,3.059184618
2015-11-04 02:54:59,343,2.53529412
2015-11-04 02:55:00,466,2.668385917
2015-11-04 02:55:01,371,2.56937391
2015-11-04 02:55:02,326,2.5132176
2015-11-04 02:55:03,1382,3.140508043
2015-11-04 02:55:04,663,2.821513528
2015-11-04 02:55:05,337,2.527629901
2015-11-04 02:55:06,370,2.568201724
2015-11-04 02:55:07,351,2.545307117
2015-11-04 02:55:08,3143,3.497344381
2015-11-04 02:55:09,1799,3.255031163
2015-11-04 02:55:10,305,2.484299839
2015-11-04 02:55:11,303,2.481442629
2015-11-04 02:55:12,1375,3.138302698
2015-11-04 02:55:13,1902,3.279210513
2015-11-04 02:55:14,1301,3.114277297
2015-11-04 02:55:15,1563,3.193958978
2015-11-04 02:55:16,1722,3.236033147
2015-11-04 02:55:17,1073,3.030599722
2015-11-04 02:55:18,400,2.602059991
2015-11-04 02:55:19,716,2.854913022
2015-11-04 02:55:20,1891,3.276691529
2015-11-04 02:55:21,309,2.489958479
2015-11-04 02:55:22,282,2.450249108
2015-11-04 02:55:23,303,2.481442629
2015-11-04 02:55:24,1631,3.212453961
2015-11-04 02:55:25,556,2.745074792
2015-11-04 02:55:26,280,2.447158031
2015-11-04 02:55:27,322,2.507855872
2015-11-04 02:55:28,303,2.481442629
2015-11-04 02:55:29,1944,3.288696261
2015-11-04 02:55:30,369,2.567026366
2015-11-04 02:55:31,527,2.721810615
2015-11-04 02:55:32,307,2.487138376
2015-11-04 02:55:33,588,2.769377326
2015-11-04 02:55:34,486,2.686636269
2015-11-04 02:55:35,335,2.525044807
2015-11-04 02:55:36,414,2.617000341
2015-11-04 02:55:37,2077,3.317436497
2015-11-04 02:55:38,352,2.546542664
2015-11-04 02:55:39,467,2.669316881
2015-11-04 02:55:40,354,2.549003262
2015-11-04 02:55:41,1299,3.113609151
2015-11-04 02:55:42,398,2.599883072
2015-11-04 02:55:43,1811,3.25791845
2015-11-04 02:55:44,610,2.785329835
2015-11-04 02:55:45,1484,3.171433901
2015-11-04 02:55:46,604,2.781036939
2015-11-04 02:55:47,351,2.545307117
2015-11-04 02:55:48,1009,3.003891166
2015-11-04 02:55:49,340,2.531478917
2015-11-04 02:55:50,1520,3.181843588
2015-11-04 02:55:51,291,2.463892989
2015-11-04 02:55:52,345,2.537819095
2015-11-04 02:55:53,701,2.845718018
2015-11-04 02:55:54,1779,3.250175948
2015-11-04 02:55:55,509,2.706717782
2015-11-04 02:55:56,317,2.501059262
2015-11-04 02:55:57,392,2.593286067
2015-11-04 02:55:58,1437,3.157456768
2015-11-04 02:55:59,2032,3.307923704
2015-11-04 02:56:00,283,2.451786436
2015-11-04 02:56:01,312,2.494154594
2015-11-04 02:56:02,366,2.563481085
2015-11-04 02:56:03,455,2.658011397
2015-11-04 02:56:04,278,2.444044796
2015-11-04 02:56:05,281,2.44870632
2015-11-04 02:56:06,354,2.549003262
2015-11-04 02:56:07,295,2.469822016
2015-11-04 02:56:08,1169,3.067814511
2015-11-04 02:56:09,1611,3.20709554
2015-11-04 02:56:10,307,2.487138376
2015-11-04 02:56:12,427,2.630427875
2015-11-04 02:56:13,1860,3.269512944
2015-11-04 02:56:14,284,2.45331834
2015-11-04 02:56:15,755,2.877946952
2015-11-04 02:56:16,271,2.432969291
2015-11-04 02:56:17,978,2.990338855
2015-11-04 02:56:18,330,2.51851394
2015-11-04 02:56:19,347,2.540329475
2015-11-04 02:56:20,1130,3.053078444
2015-11-04 02:56:21,1625,3.210853365
2015-11-04 02:56:22,442,2.645422269
2015-11-04 02:56:23,310,2.491361694
2015-11-04 02:56:24,329,2.517195898
2015-11-04 02:56:25,298,2.474216264
2015-11-04 02:56:26,1534,3.18582536
2015-11-04 02:56:27,321,2.506505032
2015-11-04 02:56:28,331,2.519827994
2015-11-04 02:56:29,283,2.451786436
2015-11-04 02:56:30,299,2.475671188
2015-11-04 02:56:31,1442,3.15896526
2015-11-04 02:56:32,1752,3.243534102
2015-11-04 02:56:33,1929,3.285332228
2015-11-04 02:56:34,267,2.426511261
2015-11-04 02:56:35,287,2.457881897
2015-11-04 02:56:36,304,2.482873584
2015-11-04 02:56:37,340,2.531478917
2015-11-04 02:56:38,1997,3.300378065
2015-11-04 02:56:39,2002,3.301464073
2015-11-04 02:56:40,332,2.521138084
2015-11-04 02:56:41,1202,3.079904468
2015-11-04 02:56:42,349,2.542825427
2015-11-04 02:56:43,688,2.837588438
2015-11-04 02:56:44,1352,3.130976692
2015-11-04 02:56:45,1673,3.223495941
2015-11-04 02:56:46,533,2.726727209
2015-11-04 02:56:47,390,2.591064607
2015-11-04 02:56:48,431,2.63447727
2015-11-04 02:56:49,470,2.672097858
2015-11-04 02:56:50,587,2.768638101
2015-11-04 02:56:51,318,2.50242712
2015-11-04 02:56:52,277,2.442479769
2015-11-04 02:56:53,1940,3.28780173
2015-11-04 02:56:54,364,2.561101384
2015-11-04 02:56:55,911,2.959518377
2015-11-04 02:56:56,351,2.545307117
2015-11-04 02:56:57,791,2.898176484
2015-11-04 02:56:58,387,2.587710965
2015-11-04 02:56:59,1433,3.15624619
2015-11-04 02:57:00,313,2.495544338
2015-11-04 02:57:01,303,2.481442629
2015-11-04 02:57:02,355,2.550228353
2015-11-04 02:57:03,1673,3.223495941
2015-11-04 02:57:04,303,2.481442629
2015-11-04 02:57:05,1294,3.111934276
2015-11-04 02:57:06,1753,3.243781916
2015-11-04 02:57:07,808,2.907411361
2015-11-04 02:57:08,330,2.51851394
2015-11-04 02:57:09,294,2.46834733
2015-11-04 02:57:10,1563,3.193958978
2015-11-04 02:57:11,326,2.5132176
2015-11-04 02:57:12,2147,3.331832044
2015-11-04 02:57:13,264,2.421603927
2015-11-04 02:57:14,1838,3.264345507
2015-11-04 02:57:15,1955,3.291146762
2015-11-04 02:57:16,1764,3.246498581
2015-11-04 02:57:17,377,2.57634135
2015-11-04 02:57:18,388,2.588831726
2015-11-04 02:57:19,342,2.534026106
2015-11-04 02:57:20,421,2.624282096
2015-11-04 02:57:21,500,2.698970004
2015-11-04 02:57:22,311,2.492760389
2015-11-04 02:57:23,1856,3.268577972
2015-11-04 02:57:24,379,2.57863921
2015-11-04 02:57:25,1568,3.195346058
2015-11-04 02:57:26,767,2.884795364
2015-11-04 02:57:27,294,2.46834733
2015-11-04 02:57:28,1615,3.208172527
2015-11-04 02:57:29,1668,3.222196046
2015-11-04 02:57:30,360,2.556302501
2015-11-04 02:57:31,1251,3.09725731
2015-11-04 02:57:32,312,2.494154594
2015-11-04 02:57:33,380,2.579783597
2015-11-04 02:57:34,1694,3.228913406
2015-11-04 02:57:35,995,2.997823081
2015-11-04 02:57:36,441,2.64443859
2015-11-04 02:57:37,355,2.550228353
2015-11-04 02:57:38,339,2.530199698
2015-11-04 02:57:39,1582,3.199206479
2015-11-04 02:57:40,402,2.604226053
2015-11-04 02:57:41,331,2.519827994
2015-11-04 02:57:42,315,2.498310554
2015-11-04 02:57:43,1384,3.14113609
2015-11-04 02:57:44,304,2.482873584
2015-11-04 02:57:45,432,2.635483747
2015-11-04 02:57:46,314,2.496929648
2015-11-04 02:57:47,411,2.613841822
2015-11-04 02:57:48,315,2.498310554
2015-11-04 02:57:49,379,2.57863921
2015-11-04 02:57:50,297,2.472756449
2015-11-04 02:57:51,343,2.53529412
2015-11-04 02:57:52,1106,3.043755127
2015-11-04 02:57:53,437,2.640481437
2015-11-04 02:57:54,508,2.705863712
2015-11-04 02:57:55,442,2.645422269
2015-11-04 02:57:56,322,2.507855872
2015-11-04 02:57:57,827,2.91750551
2015-11-04 02:57:58,739,2.868644438
2015-11-04 02:57:59,294,2.46834733
2015-11-04 02:58:00,1580,3.198657087
2015-11-04 02:58:01,307,2.487138376
2015-11-04 02:58:02,329,2.517195898
2015-11-04 02:58:03,309,2.489958479
2015-11-04 02:58:04,299,2.475671188
2015-11-04 02:58:05,1897,3.278067331
2015-11-04 02:58:06,1072,3.030194785
2015-11-04 02:58:07,332,2.521138084
2015-11-04 02:58:08,370,2.568201724
2015-11-04 02:58:09,1860,3.269512944
2015-11-04 02:58:10,403,2.605305046
2015-11-04 02:58:11,478,2.679427897
2015-11-04 02:58:12,380,2.579783597
2015-11-04 02:58:13,1733,3.238798563
2015-11-04 02:58:14,1796,3.254306332
2015-11-04 02:58:15,378,2.5774918
2015-11-04 02:58:16,406,2.608526034
2015-11-04 02:58:17,338,2.5289167
2015-11-04 02:58:18,631,2.800029359
2015-11-04 02:58:19,1935,3.286680969
2015-11-04 02:58:20,400,2.602059991
2015-11-04 02:58:21,384,2.584331224
2015-11-04 02:58:22,384,2.584331224
2015-11-04 02:58:23,1337,3.126131407
2015-11-04 02:58:24,1786,3.251881455
2015-11-04 02:58:25,2035,3.308564414
2015-11-04 02:58:26,1680,3.225309282
2015-11-04 02:58:27,524,2.719331287
2015-11-04 02:58:28,1457,3.163459552
2015-11-04 02:58:29,294,2.46834733
2015-11-04 02:58:30,745,2.872156273
2015-11-04 02:58:31,774,2.888740961
2015-11-04 02:58:32,646,2.810232518
2015-11-04 02:58:33,523,2.718501689
2015-11-04 02:58:34,308,2.488550717
2015-11-04 02:58:35,305,2.484299839
2015-11-04 02:58:36,335,2.525044807
2015-11-04 02:58:37,336,2.526339277
2015-11-04 02:58:38,568,2.754348336
2015-11-04 02:58:39,330,2.51851394
2015-11-04 02:58:40,513,2.710117365
2015-11-04 02:58:41,1840,3.264817823
2015-11-04 02:58:42,1815,3.258876629
2015-11-04 02:58:43,279,2.445604203
2015-11-04 02:58:44,303,2.481442629
2015-11-04 02:58:45,299,2.475671188
2015-11-04 02:58:46,306,2.485721427
2015-11-04 02:58:47,2023,3.305995883
2015-11-04 02:58:48,344,2.536558443
2015-11-04 02:58:49,368,2.565847819
2015-11-04 02:58:50,431,2.63447727
2015-11-04 02:58:51,1733,3.238798563
2015-11-04 02:58:52,477,2.678518379
2015-11-04 02:58:53,424,2.627365857
2015-11-04 02:58:54,435,2.638489257
2015-11-04 02:58:55,2022,3.305781151
2015-11-04 02:58:56,351,2.545307117
2015-11-04 02:58:57,455,2.658011397
2015-11-04 02:58:58,376,2.575187845
2015-11-04 02:58:59,411,2.613841822
2015-11-04 02:59:00,435,2.638489257
2015-11-04 02:59:01,480,2.681241237
2015-11-04 02:59:02,475,2.67669361
2015-11-04 02:59:03,343,2.53529412
2015-11-04 02:59:04,333,2.522444234
2015-11-04 02:59:05,1396,3.144885418
2015-11-04 02:59:06,384,2.584331224
2015-11-04 02:59:07,339,2.530199698
2015-11-04 02:59:08,376,2.575187845
2015-11-04 02:59:09,342,2.534026106
2015-11-04 02:59:10,1482,3.170848204
